,Restaurant Name,Ratings,No of Reviews,Review URL,Image URL,Street,More Info,Province,Zipcode,Phone Number,Day Open,Time Open,Tags,Other Image URL,Website URL
240,KOBQ - Korean Barbecue Restaurant,5,19,http://www.tripadvisor.com/Restaurant_Review-g293917-d12444872-Reviews-KOBQ_Korean_Barbecue_Restaurant-Chiang_Mai.html,https://media-cdn.tripadvisor.com/media/photo-f/0f/6f/53/cc/photo1jpg.jpg,45 _.______________,โครงการ N Parc ห้อง 202,Chiang Mai,50200,+66 82 389 6699,Tue - Sun,11:00 AM - 12:00 AM,"Barbecue, Asian, Korean, Grill, Vegetarian Friendly, Vegan Options","[https://media-cdn.tripadvisor.com/media/photo-w/0f/6f/53/cf/photo4jpg.jpg, https://media-cdn.tripadvisor.com/media/photo-w/0f/6f/53/d0/photo5jpg.jpg, https://media-cdn.tripadvisor.com/media/photo-s/0f/6f/53/d1/photo6jpg.jpg, https://media-cdn.tripadvisor.com/media/photo-s/10/09/e3/54/photo0jpg.jpg, https://media-cdn.tripadvisor.com/media/photo-w/10/09/e3/55/photo1jpg.jpg, https://media-cdn.tripadvisor.com/media/photo-w/11/0f/0e/4b/kobq-korean-barbecue.jpg, https://media-cdn.tripadvisor.com/media/photo-s/11/0f/0e/6f/kobq-korean-barbecue.jpg, https://media-cdn.tripadvisor.com/media/photo-s/11/0f/0e/83/kobq-korean-barbecue.jpg, https://media-cdn.tripadvisor.com/media/photo-w/0f/65/2e/7d/kobq-korean-barbecue.jpg, https://media-cdn.tripadvisor.com/media/photo-s/0f/65/2e/7d/kobq-korean-barbecue.jpg, https://media-cdn.tripadvisor.com/media/photo-s/11/0f/0e/83/kobq-korean-barbecue.jpg, https://media-cdn.tripadvisor.com/media/photo-s/11/0f/0e/6f/kobq-korean-barbecue.jpg, https://media-cdn.tripadvisor.com/media/photo-s/11/0f/0e/4b/kobq-korean-barbecue.jpg]",http://www.kobq.org
241,Pern's Mediterranean Restaurant and Bar,4,137,http://www.tripadvisor.com/Restaurant_Review-g293917-d2213973-Reviews-Pern_s_Mediterranean_Restaurant_and_Bar-Chiang_Mai.html,https://media-cdn.tripadvisor.com/media/photo-i/0e/92/ff/bd/pern-s-mediterranean.jpg,26 5/6 Huay Kaew Road,NaN,Chiang Mai,50300,+66 53 215 010,Tue - Sun,5:00 PM - 11:00 PM,"Mediterranean, Greek, Vegetarian Friendly, Gluten Free Options","[https://media-cdn.tripadvisor.com/media/photo-s/10/47/ea/c9/tarragon-chiaken.jpg, https://media-cdn.tripadvisor.com/media/photo-s/10/47/eb/3d/roast-duck-in-an-orange.jpg, https://media-cdn.tripadvisor.com/media/photo-w/10/ad/1a/0c/emince-de-canard-pommes.jpg, https://media-cdn.tripadvisor.com/media/photo-w/10/ad/1a/5d/filet-de-poulet-aux-epinards.jpg, https://media-cdn.tripadvisor.com/media/photo-s/11/24/be/94/pern-s-mediterranean.jpg, https://media-cdn.tripadvisor.com/media/photo-w/11/24/be/9c/pern-s-mediterranean.jpg, https://media-cdn.tripadvisor.com/media/photo-s/11/24/be/a9/pern-s-mediterranean.jpg, https://media-cdn.tripadvisor.com/media/photo-s/0f/60/1d/9e/air-conditioned-weve.jpg, https://media-cdn.tripadvisor.com/media/photo-s/0f/60/1f/40/here-is-our-current-menuhope.jpg, https://media-cdn.tripadvisor.com/media/photo-s/11/24/be/a9/pern-s-mediterranean.jpg, https://media-cdn.tripadvisor.com/media/photo-s/11/24/be/9c/pern-s-mediterranean.jpg, https://media-cdn.tripadvisor.com/media/photo-s/11/24/be/94/pern-s-mediterranean.jpg, https://media-cdn.tripadvisor.com/media/photo-s/10/ad/1a/5d/filet-de-poulet-aux-epinards.jpg]",http://www.pernsfood.com
242,THC Rooftop Bar,4,173,http://www.tripadvisor.com/Restaurant_Review-g293917-d1552348-Reviews-THC_Rooftop_Bar-Chiang_Mai.html,https://media-cdn.tripadvisor.com/media/photo-i/0d/bc/ed/d7/photo0jpg.jpg,19/4-5 Kotchasarn Road,On the 3rd Floor,Chiang,Mai,NaN,NaN,NaN,NaN,"[https://media-cdn.tripadvisor.com/media/photo-o/0e/8e/8f/a3/thc-rooftop-bar.jpg, https://media-cdn.tripadvisor.com/media/photo-w/0e/8e/8f/a4/thc-rooftop-bar.jpg, https://media-cdn.tripadvisor.com/media/photo-s/0e/8e/8f/a5/thc-rooftop-bar.jpg, https://media-cdn.tripadvisor.com/media/photo-w/0f/13/3a/bc/photo0jpg.jpg, https://media-cdn.tripadvisor.com/media/photo-s/10/45/e5/1f/photo0jpg.jpg, https://media-cdn.tripadvisor.com/media/photo-w/10/67/6d/d1/entrance-to-the-staircase.jpg, https://media-cdn.tripadvisor.com/media/photo-w/01/87/ff/a2/food.jpg, https://media-cdn.tripadvisor.com/media/photo-s/11/b6/55/3c/photo0jpg.jpg, https://media-cdn.tripadvisor.com/media/photo-s/11/c0/b7/87/photo0jpg.jpg, https://media-cdn.tripadvisor.com/media/photo-s/11/c0/b7/87/photo0jpg.jpg, https://media-cdn.tripadvisor.com/media/photo-s/11/b6/55/3c/photo0jpg.jpg, https://media-cdn.tripadvisor.com/media/photo-s/01/87/ff/a2/food.jpg, https://media-cdn.tripadvisor.com/media/photo-s/10/67/6d/d1/entrance-to-the-staircase.jpg]",NaN
243,Mix Restaurant & Bar - Nimmanhaemin,4,244,http://www.tripadvisor.com/Restaurant_Review-g293917-d2016592-Reviews-Mix_Restaurant_Bar_Nimmanhaemin-Chiang_Mai.html,https://media-cdn.tripadvisor.com/media/photo-i/0f/7a/3c/fd/mix-outdoor.jpg,Nimmanhaemin Soi 1,NaN,Chiang,Mai,+66 53 216 878,NaN,NaN,"Asian, Thai, Vegetarian Friendly, Gluten Free Options","[https://media-cdn.tripadvisor.com/media/photo-o/0f/7a/3c/fd/mix-outdoor.jpg, https://media-cdn.tripadvisor.com/media/photo-f/0f/7a/3c/fd/mix-outdoor.jpg, https://media-cdn.tripadvisor.com/media/photo-s/11/cf/ff/f7/photo4jpg.jpg, https://media-cdn.tripadvisor.com/media/photo-s/11/cf/ff/f6/photo3jpg.jpg]",http://www.mixrestaurantandbar.com
244,The Good View Village,4,72,http://www.tripadvisor.com/Restaurant_Review-g293917-d8571606-Reviews-The_Good_View_Village-Chiang_Mai.html,https://media-cdn.tripadvisor.com/media/photo-i/0f/96/30/e1/photo0jpg.jpg,Somphot Chiang Mai 700 Pi Road,NaN,Chiang,Mai,+66 53 904 406,NaN,NaN,"Thai, Bar, Asian, Vegetarian Friendly","[https://media-cdn.tripadvisor.com/media/photo-s/11/96/b9/cb/photo4jpg.jpg, https://media-cdn.tripadvisor.com/media/photo-s/11/96/b9/cc/photo5jpg.jpg, https://media-cdn.tripadvisor.com/media/photo-s/11/96/b9/cd/photo6jpg.jpg, https://media-cdn.tripadvisor.com/media/photo-s/11/96/b9/ce/photo7jpg.jpg, https://media-cdn.tripadvisor.com/media/photo-s/08/fb/c8/8e/photo6jpg.jpg, https://media-cdn.tripadvisor.com/media/photo-w/08/fd/52/99/the-good-view-village.jpg, https://media-cdn.tripadvisor.com/media/photo-w/08/fd/52/b3/the-good-view-village.jpg, https://media-cdn.tripadvisor.com/media/photo-s/08/fd/52/b7/the-good-view-village.jpg, https://media-cdn.tripadvisor.com/media/photo-w/08/fd/52/c8/the-good-view-village.jpg, https://media-cdn.tripadvisor.com/media/photo-s/11/96/b9/ce/photo7jpg.jpg, https://media-cdn.tripadvisor.com/media/photo-s/11/96/b9/cd/photo6jpg.jpg, https://media-cdn.tripadvisor.com/media/photo-s/11/96/b9/cc/photo5jpg.jpg, https://media-cdn.tripadvisor.com/media/photo-s/11/96/b9/cb/photo4jpg.jpg]",http://www.goodview.co.th
245,Kabab House Indian Food,4,155,http://www.tripadvisor.com/Restaurant_Review-g293917-d4744258-Reviews-Kabab_House_Indian_Food-Chiang_Mai.html,https://media-cdn.tripadvisor.com/media/photo-f/05/a6/f2/bc/kabab-house-indian-food.jpg,Ratvithi Road,NaN,Chiang,Mai,NaN,NaN,NaN,"Indian, Asian, Vegetarian Friendly, Vegan Options, Halal","[https://media-cdn.tripadvisor.com/media/photo-s/0e/aa/65/5e/photo0jpg.jpg, https://media-cdn.tripadvisor.com/media/photo-s/0f/10/02/d6/photo0jpg.jpg, https://media-cdn.tripadvisor.com/media/photo-s/0f/10/02/d7/photo1jpg.jpg, https://media-cdn.tripadvisor.com/media/photo-w/0f/44/14/00/20170505-123504-largejpg.jpg, https://media-cdn.tripadvisor.com/media/photo-w/0f/44/14/01/20170510-133516-richtone.jpg, https://media-cdn.tripadvisor.com/media/photo-s/0f/44/14/02/20170511-130802-richtone.jpg, https://media-cdn.tripadvisor.com/media/photo-w/11/06/3b/c4/the-front.jpg, https://media-cdn.tripadvisor.com/media/photo-s/07/b6/94/cd/photo0jpg.jpg, https://media-cdn.tripadvisor.com/media/photo-s/07/b6/94/ce/photo1jpg.jpg, https://media-cdn.tripadvisor.com/media/photo-s/11/06/3b/c4/the-front.jpg, https://media-cdn.tripadvisor.com/media/photo-s/0f/44/14/02/20170511-130802-richtone.jpg, https://media-cdn.tripadvisor.com/media/photo-s/0f/44/14/01/20170510-133516-richtone.jpg, https://media-cdn.tripadvisor.com/media/photo-s/0f/44/14/00/20170505-123504-largejpg.jpg]",NaN
246,The Lazy Elephant,5,19,http://www.tripadvisor.com/Restaurant_Review-g293917-d10325854-Reviews-The_Lazy_Elephant-Chiang_Mai.html,https://media-cdn.tripadvisor.com/media/photo-f/0b/69/e1/a9/the-lazy-elephant.jpg,93 Suan Dok Rd,NaN,Chiang Mai,50200,+66 89 583 3220,Tue - Sat,8:00 AM - 2:00 PM,"American, Cafe, Diner, Vegetarian Friendly","[https://media-cdn.tripadvisor.com/media/photo-s/11/83/70/66/the-classic-american.jpg, https://media-cdn.tripadvisor.com/media/photo-s/11/83/70/6a/chicken-bacon-grilled.jpg, https://media-cdn.tripadvisor.com/media/photo-w/11/83/70/6b/blueberry-banana-buttermilk.jpg, https://media-cdn.tripadvisor.com/media/photo-w/11/83/70/6e/tomato-basil-soup.jpg, https://media-cdn.tripadvisor.com/media/photo-w/11/83/70/70/breakfast-baguette.jpg, https://media-cdn.tripadvisor.com/media/photo-o/0b/69/eb/93/sabai-sabai.jpg, https://media-cdn.tripadvisor.com/media/photo-s/0e/50/db/a7/sausage-egg-cheese-sliders.jpg, https://media-cdn.tripadvisor.com/media/photo-o/11/d3/d6/9a/pickled-red-onion-cilantro.jpg, https://media-cdn.tripadvisor.com/media/photo-s/11/d3/d7/29/cinnamon-apple-bacon.jpg, https://media-cdn.tripadvisor.com/media/photo-s/11/d3/d7/29/cinnamon-apple-bacon.jpg, https://media-cdn.tripadvisor.com/media/photo-s/11/d3/d6/9a/pickled-red-onion-cilantro.jpg, https://media-cdn.tripadvisor.com/media/photo-s/11/83/70/70/breakfast-baguette.jpg, https://media-cdn.tripadvisor.com/media/photo-s/11/83/70/6e/tomato-basil-soup.jpg]",http://www.facebook.com/TheLazyElephantCM/
247,"BAAN Landai, Chiangmai Thailand",5,15,http://www.tripadvisor.com/Restaurant_Review-g293917-d11916210-Reviews-BAAN_Landai_Chiangmai_Thailand-Chiang_Mai.html,https://media-cdn.tripadvisor.com/media/photo-f/10/05/ce/05/caption.jpg,"Changphuak Rd, Soi 4",NaN,Chiang Mai,50200,+66 88 253 3848,Mon - Sat,10:00 AM - 8:00 PM,"Thai, Asian, Vegetarian Friendly","[https://media-cdn.tripadvisor.com/media/photo-w/10/05/d3/e0/caption.jpg, https://media-cdn.tripadvisor.com/media/photo-s/10/05/d3/fa/caption.jpg, https://media-cdn.tripadvisor.com/media/photo-s/10/05/d4/1a/caption.jpg, https://media-cdn.tripadvisor.com/media/photo-w/10/05/d4/46/caption.jpg, https://media-cdn.tripadvisor.com/media/photo-w/10/05/d4/61/caption.jpg, https://media-cdn.tripadvisor.com/media/photo-s/10/05/d4/72/caption.jpg, https://media-cdn.tripadvisor.com/media/photo-s/10/05/d4/87/caption.jpg, https://media-cdn.tripadvisor.com/media/photo-w/10/05/d4/94/caption.jpg, https://media-cdn.tripadvisor.com/media/photo-s/10/05/cd/ca/caption.jpg, https://media-cdn.tripadvisor.com/media/photo-s/11/e9/83/48/photo0jpg.jpg, https://media-cdn.tripadvisor.com/media/photo-s/11/da/2b/6a/photo1jpg.jpg, https://media-cdn.tripadvisor.com/media/photo-s/11/da/2b/69/photo0jpg.jpg, https://media-cdn.tripadvisor.com/media/photo-o/11/af/2f/4b/pumpkin-egg-with-ground.jpg]",http://www.facebook.com/%E0%B8%9A%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B8%A5%E0%B8%B1%E0%B8%99%E0%B9%84%E0%B8%94-BAAN-Landai-Chiangmai-Thailand-1214988781901794/
248,The Wall Restaurant,4.5,43,http://www.tripadvisor.com/Restaurant_Review-g293917-d3516103-Reviews-The_Wall_Restaurant-Chiang_Mai.html,https://media-cdn.tripadvisor.com/media/photo-s/0a/7f/3a/70/khao-soi.jpg,Ratchamanka Road,Soi 3 nr. 17/4,Chiang Mai,50200,+66 89 023 7088,Wed - Mon,8:00 AM - 10:00 PM,"Thai, Asian","[https://media-cdn.tripadvisor.com/media/photo-w/0a/7f/5e/a4/friendly-cutmomers.jpg, https://media-cdn.tripadvisor.com/media/photo-w/0a/7f/60/96/the-chef.jpg, https://media-cdn.tripadvisor.com/media/photo-w/0a/7f/60/97/an-evening-at-the-wall.jpg, https://media-cdn.tripadvisor.com/media/photo-w/0a/7f/62/1b/a-bicycle-trip-with-the.jpg, https://media-cdn.tripadvisor.com/media/photo-w/0a/7f/62/1c/an-evenng-at-the-wall.jpg, https://media-cdn.tripadvisor.com/media/photo-w/0a/7f/63/5f/front-view.jpg, https://media-cdn.tripadvisor.com/media/photo-w/0a/7f/63/60/the-chef-has-fun-with.jpg, https://media-cdn.tripadvisor.com/media/photo-w/0a/7f/64/aa/the-chef-keeps-an-i-on.jpg, https://media-cdn.tripadvisor.com/media/photo-w/0a/7f/65/eb/fun-at-the-wall.jpg, https://media-cdn.tripadvisor.com/media/photo-s/11/dc/00/1d/photo0jpg.jpg, https://media-cdn.tripadvisor.com/media/photo-s/0a/da/d7/7c/puree-met-gehaktballen.jpg, https://media-cdn.tripadvisor.com/media/photo-s/0a/da/d7/8f/heerlijk-eten.jpg, https://media-cdn.tripadvisor.com/media/photo-s/0a/da/d7/68/gebakken-aardappelen.jpg]",http://www.facebook.com/TheWallSeason3
249,Kad Kafe,4,133,http://www.tripadvisor.com/Restaurant_Review-g293917-d3410292-Reviews-Kad_Kafe-Chiang_Mai.html,https://media-cdn.tripadvisor.com/media/photo-f/04/3d/3a/94/kad-kafe.jpg,89/8 Chang Klan Road,"Shangri-La Hotel, Chiang Mai",Chiang Mai,50100,+66 53 253 888,NaN,NaN,"Asian, Thai, International, Sushi, Vegetarian Friendly","[https://media-cdn.tripadvisor.com/media/photo-s/0e/08/73/5a/cheeses.jpg, https://media-cdn.tripadvisor.com/media/photo-s/0e/08/73/73/oysters.jpg, https://media-cdn.tripadvisor.com/media/photo-s/0f/eb/f9/b0/view-of-main-buffets.jpg, https://media-cdn.tripadvisor.com/media/photo-w/0f/eb/f9/c2/view-of-sushi-and-sashimi.jpg, https://media-cdn.tripadvisor.com/media/photo-s/11/18/43/e6/delicious-tiramisu-where.jpg, https://media-cdn.tripadvisor.com/media/photo-o/04/3d/0e/98/kad-kafe.jpg, https://media-cdn.tripadvisor.com/media/photo-o/04/3d/0e/a0/kad-kafe.jpg, https://media-cdn.tripadvisor.com/media/photo-o/04/3d/3a/1b/buffet.jpg, https://media-cdn.tripadvisor.com/media/photo-o/04/3d/3a/18/buffet.jpg, https://media-cdn.tripadvisor.com/media/photo-s/11/18/43/e6/delicious-tiramisu-where.jpg, https://media-cdn.tripadvisor.com/media/photo-s/0f/eb/f9/c2/view-of-sushi-and-sashimi.jpg, https://media-cdn.tripadvisor.com/media/photo-s/0f/eb/f9/b0/view-of-main-buffets.jpg, https://media-cdn.tripadvisor.com/media/photo-s/0e/08/73/73/oysters.jpg]",http://www.shangri-la.com/chiangmai/shangrila/dining/restaurants/kad-kafe/
250,Welcome Inn Bar and Restaurant,4.5,72,http://www.tripadvisor.com/Restaurant_Review-g293917-d7267056-Reviews-Welcome_Inn_Bar_and_Restaurant-Chiang_Mai.html,https://media-cdn.tripadvisor.com/media/photo-f/06/f9/fb/7f/welcome-inn-bar-restaurant.jpg,25 Loikroh Rd,Chang Klan Subdistrict,Chiang Mai,50100,+66 83 000 7161,NaN,NaN,"Bar, Asian, Thai, Vegetarian Friendly","[https://media-cdn.tripadvisor.com/media/photo-o/0a/82/f1/f7/caption.jpg, https://media-cdn.tripadvisor.com/media/photo-o/0a/82/f1/f4/caption.jpg, https://media-cdn.tripadvisor.com/media/photo-o/0a/82/f1/f5/caption.jpg, https://media-cdn.tripadvisor.com/media/photo-o/0a/82/f1/fa/caption.jpg, https://media-cdn.tripadvisor.com/media/photo-o/0a/82/f1/fb/caption.jpg, https://media-cdn.tripadvisor.com/media/photo-o/0a/82/f1/f8/caption.jpg, https://media-cdn.tripadvisor.com/media/photo-o/0a/82/f1/ff/caption.jpg, https://media-cdn.tripadvisor.com/media/photo-o/0a/82/f1/fc/caption.jpg, https://media-cdn.tripadvisor.com/media/photo-s/0e/3b/d5/7f/on-night-time.jpg, https://media-cdn.tripadvisor.com/media/photo-s/10/67/e2/d4/front.jpg, https://media-cdn.tripadvisor.com/media/photo-s/0e/e6/cd/bc/photo0jpg.jpg, https://media-cdn.tripadvisor.com/media/photo-s/0e/90/b3/98/uitzicht.jpg, https://media-cdn.tripadvisor.com/media/photo-s/0e/90/b3/95/bar.jpg]",https://www.facebook.com/welcome.inn.1/
251,Farang Ses,4.5,73,http://www.tripadvisor.com/Restaurant_Review-g293917-d3208517-Reviews-Farang_Ses-Chiang_Mai.html,https://media-cdn.tripadvisor.com/media/photo-f/0e/cb/a4/13/farang-ses.jpg,"51/4 Moo 1, Chiang Mai - Sankampaeng Road",The Dhara Dhevi Chiang Mai,Chiang Mai,50000,+66 53 888 888,Sun - Sat,6:00 PM - 10:30 PM,"French, European","[https://media-cdn.tripadvisor.com/media/photo-s/0a/e4/d5/10/starter.jpg, https://media-cdn.tripadvisor.com/media/photo-w/0a/e4/d5/14/special-request-thru.jpg, https://media-cdn.tripadvisor.com/media/photo-w/0a/e4/d5/18/salad.jpg, https://media-cdn.tripadvisor.com/media/photo-s/0a/e4/d5/1d/one-of-the-main-course.jpg, https://media-cdn.tripadvisor.com/media/photo-w/0a/e4/d5/4d/dhara-dhevi.jpg, https://media-cdn.tripadvisor.com/media/photo-w/0b/d8/c5/1f/at-night-from-the-water.jpg, https://media-cdn.tripadvisor.com/media/photo-s/0b/d8/c5/2f/at-night-from-downstairs.jpg, https://media-cdn.tripadvisor.com/media/photo-s/08/9b/b9/73/lovely-signature-dishes.jpg, https://media-cdn.tripadvisor.com/media/photo-w/0e/cb/a3/f5/farang-ses.jpg, https://media-cdn.tripadvisor.com/media/photo-s/08/9b/b9/73/lovely-signature-dishes.jpg, https://media-cdn.tripadvisor.com/media/photo-s/0b/d8/c5/2f/at-night-from-downstairs.jpg, https://media-cdn.tripadvisor.com/media/photo-s/0b/d8/c5/1f/at-night-from-the-water.jpg, https://media-cdn.tripadvisor.com/media/photo-s/0a/e4/d5/4d/dhara-dhevi.jpg]",http://www.dharadhevi.com
252,Bai Plu Cuisine,5,17,http://www.tripadvisor.com/Restaurant_Review-g293917-d12827522-Reviews-Bai_Plu_Cuisine-Chiang_Mai.html,https://media-cdn.tripadvisor.com/media/photo-i/10/8c/4d/80/t-bone-steak-with-red.jpg,"65, Santitham Road, Chang Phueak",The corner of Taewan Road,Chiang Mai,50300,+66 62 992 7185,Thu - Tue,11:00 AM - 2:00 PM,"European, Thai","[https://media-cdn.tripadvisor.com/media/photo-s/10/a7/b0/31/grilled-chicken-satay.jpg, https://media-cdn.tripadvisor.com/media/photo-s/10/a7/b0/48/pan-fried-seabass-with.jpg, https://media-cdn.tripadvisor.com/media/photo-w/10/a7/b0/4e/thick-re-curry-with-australia.jpg, https://media-cdn.tripadvisor.com/media/photo-s/10/a7/b0/5a/tom-yam-jumbo-river-prawns.jpg, https://media-cdn.tripadvisor.com/media/photo-s/10/a7/b0/5c/chicken-with-coconut.jpg, https://media-cdn.tripadvisor.com/media/photo-s/10/a7/b0/5d/fabulous-shrimps-bisque.jpg, https://media-cdn.tripadvisor.com/media/photo-w/10/a7/b0/60/banana-mozzarella-cheese.jpg, https://media-cdn.tripadvisor.com/media/photo-s/10/a7/b0/71/sip-wine-bar.jpg, https://media-cdn.tripadvisor.com/media/photo-s/10/a7/b0/77/our-bar.jpg, https://media-cdn.tripadvisor.com/media/photo-s/10/a7/a6/72/fabulous-authentic-green.jpg, https://media-cdn.tripadvisor.com/media/photo-s/11/de/ca/eb/photo0jpg.jpg, https://media-cdn.tripadvisor.com/media/photo-s/11/de/19/b9/pork-tenderloin-raisin.jpg, https://media-cdn.tripadvisor.com/media/photo-s/11/c5/75/5e/bai-plu-cuisine.jpg, https://media-cdn.tripadvisor.com/media/photo-s/11/c5/75/5d/bai-plu-cuisine.jpg]",https://www.facebook.com/BaipluCuisine/
253,Thamel Coffee,4.5,84,http://www.tripadvisor.com/Restaurant_Review-g293917-d3838303-Reviews-Thamel_Coffee-Chiang_Mai.html,https://media-cdn.tripadvisor.com/media/photo-f/03/75/1a/ce/thamel-coffee.jpg,"2F 45-47 Kuang men Rd., Chiangmai THAILAND",2nd floor of Thamel Souvenir,Chiang Mai,50300,+66 53 232 228,NaN,NaN,"Cafe, Asian, Thai","[https://media-cdn.tripadvisor.com/media/photo-s/11/7d/dc/a8/decoration.jpg, https://media-cdn.tripadvisor.com/media/photo-w/11/7d/dc/b9/decoration.jpg, https://media-cdn.tripadvisor.com/media/photo-s/11/7d/dc/c7/decoration.jpg, https://media-cdn.tripadvisor.com/media/photo-s/11/7d/dc/d2/decoration.jpg, https://media-cdn.tripadvisor.com/media/photo-s/11/7d/dc/f7/decoration.jpg, https://media-cdn.tripadvisor.com/media/photo-w/11/7d/dd/26/decoration.jpg, https://media-cdn.tripadvisor.com/media/photo-w/11/7d/dd/31/decoration.jpg, https://media-cdn.tripadvisor.com/media/photo-w/11/7d/dd/4e/decoration.jpg, https://media-cdn.tripadvisor.com/media/photo-s/11/7d/dd/8c/find-the-sign.jpg, https://media-cdn.tripadvisor.com/media/photo-s/11/7d/dd/8c/find-the-sign.jpg, https://media-cdn.tripadvisor.com/media/photo-s/11/7d/dd/4e/decoration.jpg, https://media-cdn.tripadvisor.com/media/photo-s/11/7d/dd/31/decoration.jpg, https://media-cdn.tripadvisor.com/media/photo-s/11/7d/dd/26/decoration.jpg]",http://thamelcoffee.jimdo.com/
254,Euro Diner & Bar,4.5,127,http://www.tripadvisor.com/Restaurant_Review-g293917-d2039699-Reviews-Euro_Diner_Bar-Chiang_Mai.html,https://media-cdn.tripadvisor.com/media/photo-f/02/33/3f/d9/another-busy-day-at-euro.jpg,34 Ratchawithi Road,NaN,Chiang,Mai,+66 83 195 7700,NaN,NaN,"Bar, European, International, Asian, Thai, Pub, Vegetarian Friendly","[https://media-cdn.tripadvisor.com/media/photo-s/11/98/5f/80/drinks.jpg, https://media-cdn.tripadvisor.com/media/photo-s/11/98/5f/8c/breakfast-and-drinks.jpg, https://media-cdn.tripadvisor.com/media/photo-s/11/98/5f/9b/khao-soi.jpg, https://media-cdn.tripadvisor.com/media/photo-s/11/af/a9/7e/photo0jpg.jpg, https://media-cdn.tripadvisor.com/media/photo-s/11/af/a9/7f/photo1jpg.jpg, https://media-cdn.tripadvisor.com/media/photo-s/02/33/3f/da/preparing-for-an-all.jpg, https://media-cdn.tripadvisor.com/media/photo-s/02/33/3f/db/hallowen-night-at-euro.jpg, https://media-cdn.tripadvisor.com/media/photo-s/02/33/3f/dc/3-am-and-stiil-going.jpg, https://media-cdn.tripadvisor.com/media/photo-s/02/33/3f/dd/sunday-roast-time.jpg, https://media-cdn.tripadvisor.com/media/photo-s/11/af/a9/7f/photo1jpg.jpg, https://media-cdn.tripadvisor.com/media/photo-s/11/af/a9/7e/photo0jpg.jpg, https://media-cdn.tripadvisor.com/media/photo-o/11/98/5f/9b/khao-soi.jpg, https://media-cdn.tripadvisor.com/media/photo-p/11/98/5f/8c/breakfast-and-drinks.jpg]",NaN
255,Barrio,4.5,35,http://www.tripadvisor.com/Restaurant_Review-g293917-d10766565-Reviews-Barrio-Chiang_Mai.html,https://media-cdn.tripadvisor.com/media/photo-i/0c/f7/f6/87/photo0jpg.jpg,70/22 Chaiyapoom Rd,Changmoi Subdistrict,Chiang Mai,50300,+66 84 222 9388,Sun - Sat,11:00 AM - 11:00 PM,"American, Bar, Pub, Vegetarian Friendly","[https://media-cdn.tripadvisor.com/media/photo-s/0e/07/1d/a6/photo2jpg.jpg, https://media-cdn.tripadvisor.com/media/photo-s/0e/29/40/6e/photo0jpg.jpg, https://media-cdn.tripadvisor.com/media/photo-s/0e/88/44/28/view-from-ouside.jpg, https://media-cdn.tripadvisor.com/media/photo-s/0e/88/44/36/section-of-menu.jpg, https://media-cdn.tripadvisor.com/media/photo-s/0e/88/44/40/beef-kebab-sandwich.jpg, https://media-cdn.tripadvisor.com/media/photo-s/0e/b4/20/ff/ta-img-20170319-123622.jpg, https://media-cdn.tripadvisor.com/media/photo-w/0f/93/c7/53/photo0jpg.jpg, https://media-cdn.tripadvisor.com/media/photo-s/10/05/de/ce/photo0jpg.jpg, https://media-cdn.tripadvisor.com/media/photo-s/10/52/53/db/good-but-small-burger.jpg, https://media-cdn.tripadvisor.com/media/photo-s/10/52/53/db/good-but-small-burger.jpg, https://media-cdn.tripadvisor.com/media/photo-s/10/05/de/ce/photo0jpg.jpg, https://media-cdn.tripadvisor.com/media/photo-s/0f/93/c7/53/photo0jpg.jpg, https://media-cdn.tripadvisor.com/media/photo-s/0e/b4/20/ff/ta-img-20170319-123622.jpg]",https://www.facebook.com/barriocnx/
